name,category,city,lat,lon,source
Dr. Shah's Maternity and Nursing Home,Health,Ahmedabad,22.984085,72.602604,OSM
Chirag Clinic,Health,Ahmedabad,22.954932,72.603897,OSM
Shreeji Children's Hospital,Health,Ahmedabad,22.981784,72.6029,OSM
Khana Clinic,Health,Ahmedabad,22.952593,72.60238,OSM
Shraddha Orthopaedic Hospital,Health,Ahmedabad,22.981039,72.598519,OSM
Safal Hospital,Health,Ahmedabad,22.957118,72.611815,OSM
Shraddha Children Hospital,Health,Ahmedabad,22.975758,72.602221,OSM
Aatman Hospital,Health,Ahmedabad,22.983673,72.60018,OSM
Swami Sadanand Hospital,Health,Ahmedabad,22.959851,72.611736,OSM
Chiranjeev Children Hospital,Health,Ahmedabad,22.955252,72.612341,OSM
Epic Clinic,Health,Ahmedabad,22.963486,72.610208,OSM
Anand Children Hospital,Health,Ahmedabad,22.976966,72.600954,OSM
Shri Ji Kripa Prasuti Griha Hospital,Health,Ahmedabad,22.953387,72.612777,OSM
Faiz Hospital,Health,Ahmedabad,22.996289,72.579446,OSM
Mumtaz Hospital,Health,Ahmedabad,22.996623,72.578589,OSM
New Life Hospital,Health,Ahmedabad,22.995486,72.579059,OSM
Chepirog Hospital,Health,Ahmedabad,23.001026,72.576899,OSM
Vimla Hospital,Health,Ahmedabad,22.976738,72.62313,OSM
Ayushman Medical Hospital,Health,Ahmedabad,23.02373,72.639185,OSM
charvi Hospital,Health,Ahmedabad,22.994196,72.671529,OSM
Narayana Hrudayalaya Hospital,Health,Ahmedabad,23.022123,72.623518,OSM
Lallubhai Gordhanbhai Municipal General Hospital,Health,Ahmedabad,22.99991,72.604696,OSM
Victoria Jubilee Hospital,Health,Ahmedabad,23.025044,72.599972,OSM
Government Hospital Ghodasar,Health,Ahmedabad,22.99149,72.616529,OSM
Danilimda A.M.C Hospital,Health,Ahmedabad,22.992421,72.584005,OSM
Sterling Hospital Div. Of Addlife Medical Institute Pvt. Ltd.,Health,Ahmedabad,23.048757,72.531268,OSM
Health Center,Health,Ahmedabad,23.103941,72.567937,OSM
Apollo Pharmacy,Health,Ahmedabad,23.045666,72.552273,OSM
Kesharbhavani Medical Store,Health,Ahmedabad,23.085533,72.564382,OSM
saviour annexe hospital,Health,Ahmedabad,23.036859,72.569951,OSM
vizcare hospital,Health,Ahmedabad,23.099727,72.536322,OSM
Sunflower Womens Endo Infertility and Hospital Pvt. Ltd.,Health,Ahmedabad,23.045758,72.541289,OSM
little flower,Health,Ahmedabad,23.046096,72.533033,OSM
May Flower Womens Hospital Pvt. Ltd.,Health,Ahmedabad,23.045577,72.541905,OSM
sunflower infertility clinic,Health,Ahmedabad,23.045562,72.541361,OSM
West Cost pharma,Health,Ahmedabad,23.087526,72.536757,OSM
Aalisha Clinic,Health,Ahmedabad,23.085886,72.563823,OSM
BalMukund Hospital,Health,Ahmedabad,23.093207,72.559284,OSM
S G Hospital Chandlodiya,Health,Ahmedabad,23.084891,72.551224,OSM
Excel Eye Care,Health,Ahmedabad,23.030076,72.528789,OSM
Shivam X-ray & Sonography clinic,Health,Ahmedabad,23.057622,72.570077,OSM
Gita Medical Stores,Health,Ahmedabad,23.079554,72.574422,OSM
"Samarpan General Hospital, Ahmedabad",Health,Ahmedabad,23.105301,72.525411,OSM
Nandan Maternity Home,Health,Ahmedabad,23.052184,72.533901,OSM
"Kalrav Children Hospital, Ahmedabad",Health,Ahmedabad,23.050199,72.537495,OSM
Cornea Foundation Hospital,Health,Ahmedabad,23.046128,72.536449,OSM
Chandrabhan Hospital and Gynac Institute,Health,Ahmedabad,23.04995,72.53385,OSM
"Jagmohan Hospital, Ahmedabad",Health,Ahmedabad,23.038314,72.567755,OSM
Samarpan Maternity And Urosurgical Hospital,Health,Ahmedabad,23.050698,72.515707,OSM
"Mehta Hospital, Siddhachal",Health,Ahmedabad,23.047633,72.525886,OSM
Poojan Children Hospital And Neonatal Care Centre,Health,Ahmedabad,23.072936,72.559149,OSM
Cutis Cosmetic Plastic Surgery Centre,Health,Ahmedabad,23.058902,72.537851,OSM
Minal Infertility Clinic and Nursing Home,Health,Ahmedabad,23.051949,72.5608,OSM
Navkar Surgical Hospital,Health,Ahmedabad,23.048699,72.566513,OSM
"Navjyot Eye Hospital, Ahmedabad",Health,Ahmedabad,23.057505,72.570357,OSM
Samata Hospital Pvt.Ltd,Health,Ahmedabad,23.082704,72.546908,OSM
Amijeet Maternity Hospital,Health,Ahmedabad,23.073132,72.559581,OSM
Shreeji Orthopaedic And Ent Hospital,Health,Ahmedabad,23.047179,72.533313,OSM
Shivam Orthopaedic and Gynec Hospital,Health,Ahmedabad,23.036311,72.532529,OSM
Aakshardeep Eye Hospital,Health,Ahmedabad,23.032478,72.524557,OSM
"Maruti Orthopedic Hospital, Nava Vadaj",Health,Ahmedabad,23.067424,72.56111,OSM
Chetna Maternity Home,Health,Ahmedabad,23.046753,72.569567,OSM
Udit Hospital Multi Speciality,Health,Ahmedabad,23.050254,72.520921,OSM
Life Care Institute Of Medical Sciences Research Hospital,Health,Ahmedabad,23.047453,72.561642,OSM
Vanza Hospital,Health,Ahmedabad,23.03075,72.474012,OSM
Marengo CIMS Hospital,Health,Ahmedabad,23.070027,72.517397,OSM
Dr Sanjay Gandhi Hospital,Health,Ahmedabad,23.02741,72.541141,OSM
Dr Rupesh Shah Killol Children Hospital,Health,Ahmedabad,23.039609,72.565949,OSM
Kalyani Nursing Home and Sonography Clinic,Health,Ahmedabad,23.102208,72.571388,OSM
"Shraddha Surgical Hospital, Ahmedabad",Health,Ahmedabad,23.048228,72.533383,OSM
Rhythm Cardio Pulmonory Care Centre and Medical Hospital,Health,Ahmedabad,23.052119,72.560805,OSM
Shreeji Children Hospital,Health,Ahmedabad,23.029454,72.474723,OSM
Shrey Hospital,Health,Ahmedabad,23.037657,72.564771,OSM
Apex Heart Institute,Health,Ahmedabad,23.045744,72.513931,OSM
Hemato-Oncology Clinic,Health,Ahmedabad,23.040263,72.559845,OSM
Hina Maternity Nursing Home,Health,Ahmedabad,23.056809,72.545041,OSM
Welcare Women's Hospital,Health,Ahmedabad,23.045323,72.562306,OSM
Arpan Newborncare Centre,Health,Ahmedabad,23.041102,72.547432,OSM
Clear Vision Eye Hospital (Unit 2),Health,Ahmedabad,23.026235,72.525222,OSM
"Jatan Children Hospital, Ahmedabad",Health,Ahmedabad,23.066463,72.562808,OSM
Pulse Iccu and Hospital,Health,Ahmedabad,23.060458,72.566667,OSM
Dr. Kaushik Vaidhya Medical Nursing Home,Health,Ahmedabad,23.056719,72.544923,OSM
"Shree Raj Hospital, Ahmedabad",Health,Ahmedabad,23.046185,72.532609,OSM
Royal Maternity and Nursing Home,Health,Ahmedabad,23.030696,72.472679,OSM
Ami-Sagar Hospital,Health,Ahmedabad,23.068663,72.566734,OSM
Dr. Dilip Modi Hospital,Health,Ahmedabad,23.028568,72.571422,OSM
Navneet Memorial Hospital,Health,Ahmedabad,23.030963,72.561022,OSM
Chandandwar Hospital,Health,Ahmedabad,23.047538,72.526511,OSM
Chaturbhai Mavawala Kidney Hospital and Laparoscopic,Health,Ahmedabad,23.036626,72.569909,OSM
Dr.Atul Shah Eye Hospital,Health,Ahmedabad,23.061092,72.535484,OSM
Umiya Surgical Hospital,Health,Ahmedabad,23.059151,72.550702,OSM
Livewell Pain & Spine Hospital,Health,Ahmedabad,23.045626,72.542079,OSM
"Centre For Sight, Ahmedabad",Health,Ahmedabad,23.03288,72.55546,OSM
"Nidhi Eye Hospital, Ahmedabad",Health,Ahmedabad,23.061941,72.551807,OSM
Modi Eye Care,Health,Ahmedabad,23.057844,72.5498,OSM
"Panchal Urology Centre, Ahmedabad",Health,Ahmedabad,23.043723,72.550162,OSM
Hari Urosurgical Hospital and Andrology Centre,Health,Ahmedabad,23.038125,72.559185,OSM
Usha - Deep Hospital and Nursing Home,Health,Ahmedabad,23.052209,72.559814,OSM
Devi Hospital,Health,Ahmedabad,23.055959,72.539723,OSM
Shruti Maternity and Surgical Nursing Home,Health,Ahmedabad,23.056624,72.544872,OSM
Kaizen Hospital,Health,Ahmedabad,23.046976,72.543685,OSM
Milan Orthopaedic and Fracture Hospital,Health,Ahmedabad,23.046219,72.533865,OSM
Aroma Womens Hospital,Health,Ahmedabad,23.054461,72.53364,OSM
"Jain Hospital And Icu, Ahmedabad",Health,Ahmedabad,23.047049,72.533298,OSM
Shreekrishna Hospital and Health Care Centre,Health,Ahmedabad,23.058359,72.533251,OSM
Raghudeep Eye Clinic,Health,Ahmedabad,23.046976,72.527698,OSM
P.N.Desai Eye Hospital,Health,Ahmedabad,23.049742,72.531753,OSM
"Jaydeep Hospital, Ahmedabad",Health,Ahmedabad,23.047425,72.550559,OSM
Sharda Eye Hospital Phaco And Laser Centre - Ahmedabad,Health,Ahmedabad,23.0501,72.533875,OSM
Shantnam Eye Care Hospital,Health,Ahmedabad,23.045635,72.541996,OSM
Smruti Fracture Orthopedic Hospital,Health,Ahmedabad,23.046311,72.534535,OSM
Rajvee Ortho Spine and Child Neuro Hospital,Health,Ahmedabad,23.045579,72.541822,OSM
Kidney And Urology Hospital,Health,Ahmedabad,23.049229,72.533429,OSM
"Neil Hospital, Ahmedabad",Health,Ahmedabad,23.052994,72.530575,OSM
Surveen Children Hospital And Vaccination Centre,Health,Ahmedabad,23.055355,72.52091,OSM
Avataran Eye Hospital and Oculoplasty Clinic,Health,Ahmedabad,23.037181,72.522199,OSM
Akshay Heart and Medical Hospital,Health,Ahmedabad,23.031141,72.527164,OSM
Samdev Urology and Surgery Clinic,Health,Ahmedabad,23.0403,72.558381,OSM
Nova Pulse Ivf Clinic Ahmedabad Pvt.Ltd.,Health,Ahmedabad,23.038517,72.558575,OSM
"Aalok Hospital, Ahmedabad",Health,Ahmedabad,23.048131,72.571666,OSM
Dr. Manish Ravals Hospital,Health,Ahmedabad,23.054287,72.57202,OSM
Harsh Neurosurgical Hospital,Health,Ahmedabad,23.05416,72.57203,OSM
Bodycare Orthopaedic and Trauma Hospital,Health,Ahmedabad,23.054227,72.572051,OSM
"Shalin Eyecare Hospital, Ahmedabad",Health,Ahmedabad,23.047298,72.562203,OSM
"Devasya Kidney and Multi speciality Hospital, Ahmedabad",Health,Ahmedabad,23.057573,72.570363,OSM
Manshi Multispeciality Hospital,Health,Ahmedabad,23.067063,72.562161,OSM
"Vardan Eye Hospital, Ahmedabad",Health,Ahmedabad,23.072848,72.559042,OSM
"Kumud Heart Hospital and Medical Nursing Home, Ahmedabad",Health,Ahmedabad,23.060619,72.557895,OSM
Matruchhaya Children Hospital,Health,Ahmedabad,23.058424,72.559499,OSM
Neo Children Hospital,Health,Ahmedabad,23.064321,72.55002,OSM
"Aastha Orthopaedic Hospital, Ahmedabad",Health,Ahmedabad,23.029637,72.474257,OSM
Aarambh Heart and Medical Hospital,Health,Ahmedabad,23.059145,72.555871,OSM
Sanghvi Hospital,Health,Ahmedabad,23.058488,72.555472,OSM
Riddhi Maternity Home,Health,Ahmedabad,23.058455,72.555526,OSM
Pruthvi Medical Nursing Home and Heart Centre,Health,Ahmedabad,23.047751,72.562664,OSM
Lady Care Womens Hospital Child Care,Health,Ahmedabad,23.053844,72.547689,OSM
Ankur Superspeciality Hospital,Health,Ahmedabad,23.05853,72.556252,OSM
"Kalpana Maternity and Nursing Home, Ahmedabad",Health,Ahmedabad,23.063654,72.531085,OSM
Arthro Care Hospital,Health,Ahmedabad,23.040505,72.521186,OSM
Kheteswar Medical Educational and Research Centre Hospital,Health,Ahmedabad,23.047178,72.565428,OSM
Shail Eye Hospital,Health,Ahmedabad,23.052136,72.560999,OSM
Shah Hospital - Vadaj,Health,Ahmedabad,23.052411,72.56972,OSM
Stavya Spine Hospital and Research Institute,Health,Ahmedabad,23.025928,72.566065,OSM
Vatsalya Maternity Nursing Home,Health,Ahmedabad,23.034482,72.521229,OSM
"Gurukrupa Hospital, Ahmedabad",Health,Ahmedabad,23.06044,72.535204,OSM
Laxmi Heart and Medical Hospital,Health,Ahmedabad,23.028309,72.477552,OSM
Bopal Multispeciality Hospital,Health,Ahmedabad,23.031542,72.471769,OSM
Mother's Maternity and Nursing Home,Health,Ahmedabad,23.052687,72.549178,OSM
Vaishali Hospital,Health,Ahmedabad,23.028354,72.477383,OSM
Deep Urosurgical Hospital,Health,Ahmedabad,23.045486,72.562307,OSM
Vadaj Orthopaedic Hospital,Health,Ahmedabad,23.057618,72.569295,OSM
Sahjanand Eye Care Hospital,Health,Ahmedabad,23.040342,72.553247,OSM
Maniar Hospital,Health,Ahmedabad,23.032895,72.555304,OSM
Aashwi E.N.T.Hospital,Health,Ahmedabad,23.037118,72.529008,OSM
Aarogyam Speciality Hospital,Health,Ahmedabad,23.046954,72.555615,OSM
Trisha Trauma Centre and Icu,Health,Ahmedabad,23.0714,72.55913,OSM
Harsiddh Hospital,Health,Ahmedabad,23.079662,72.574033,OSM
Rushabh Uro Hospital,Health,Ahmedabad,23.046184,72.533758,OSM
Vallabh Surgical Hospital,Health,Ahmedabad,23.059484,72.536028,OSM
Sangini Hospital,Health,Ahmedabad,23.025038,72.523314,OSM
Aneri Children Hospital,Health,Ahmedabad,23.069429,72.543103,OSM
Raj Ent Hospital,Health,Ahmedabad,23.051994,72.564098,OSM
Valu Hospital,Health,Ahmedabad,23.046198,72.56166,OSM
Pankit Nursing Home,Health,Ahmedabad,23.039778,72.566108,OSM
Dr. Rajendra C. Patel Orthopaedic Nursing Home,Health,Ahmedabad,23.031547,72.565304,OSM
Sushri Jasumatiben Shantilal Surti Charitable General Hospital,Health,Ahmedabad,23.025672,72.531961,OSM
"Vrundavan Hospital, Ahmedabad",Health,Ahmedabad,23.047171,72.558244,OSM
"Pushpam Hospital, Ahmedabad",Health,Ahmedabad,23.102994,72.569728,OSM
Chhabra Eye Hospital,Health,Ahmedabad,23.025921,72.526843,OSM
"Vatsalya Children Hospital, Ahmedabad",Health,Ahmedabad,23.048279,72.533788,OSM
Aastha Eye Hospital,Health,Ahmedabad,23.025572,72.527575,OSM
Gmers Medical College Hospital,Health,Ahmedabad,23.082762,72.524609,OSM
"Super Surgical Hospital, Ahmedabad",Health,Ahmedabad,23.03541,72.559456,OSM
Krishna Hospital and ICCU,Health,Ahmedabad,23.067208,72.56319,OSM
Jay Prasuti Gruh and Nursing Home,Health,Ahmedabad,23.028289,72.477849,OSM
Shantilal Parikh Hospital and Check Up Clinic,Health,Ahmedabad,23.037334,72.57069,OSM
Dr.Anil V.Patel Eye Hospital,Health,Ahmedabad,23.067149,72.566613,OSM
Dr.Nagoris Institute Hospital,Health,Ahmedabad,23.026378,72.52608,OSM
Astha Orthopedic and Spine Hospital,Health,Ahmedabad,23.066289,72.562949,OSM
Pramukh Neurosurgical Hosptial,Health,Ahmedabad,23.041179,72.562171,OSM
Aash Surgical Hospital,Health,Ahmedabad,23.047245,72.562484,OSM
Shree Mahavir Mutlispeciality Hospital and Icu,Health,Ahmedabad,23.060303,72.5355,OSM
Jainee Surgical Hospital,Health,Ahmedabad,23.080328,72.566661,OSM
Shri Rang Hospitaland Research Centre,Health,Ahmedabad,23.076789,72.539063,OSM
Brain and Spine Hospital,Health,Ahmedabad,23.040268,72.565927,OSM
Om Children Hospital,Health,Ahmedabad,23.062074,72.530696,OSM
"Shashwat Hospital and Research Center, Ahmedabad",Health,Ahmedabad,23.058301,72.533297,OSM
"Aditya Eye Hospital, Ahmedabad",Health,Ahmedabad,23.04996,72.534828,OSM
Aayush Surgical Hospital,Health,Ahmedabad,23.046232,72.533747,OSM
"J J Hospital, Ahmedabad",Health,Ahmedabad,23.07313,72.536844,OSM
Chikhalkar Hospital and Iccu,Health,Ahmedabad,23.056165,72.54939,OSM
The Holistic Medical Centre Ayulink Ayurveda Hospital,Health,Ahmedabad,23.037977,72.559598,OSM
Aditya Multi-Speciality Hospital,Health,Ahmedabad,23.063282,72.531522,OSM
Motherhood Womens and Child Care Hospital,Health,Ahmedabad,23.074528,72.512507,OSM
Rainbow Super Speciality Children's Hospital,Health,Ahmedabad,23.04609,72.528625,OSM
"Gayatri Heart And Medical Hospital, Bhimjipura",Health,Ahmedabad,23.06028,72.564758,OSM
"Jalaram Hospital, Ahmedabad",Health,Ahmedabad,23.027785,72.521821,OSM
Kruti Orthopedic Hospital,Health,Ahmedabad,23.046425,72.570951,OSM
Banker`S Retina Clinic and Laser Centre,Health,Ahmedabad,23.04163,72.554254,OSM
CGHS Dispensary No.3,Health,Ahmedabad,23.035501,72.56949,OSM
HCG Cancer Centre,Health,Ahmedabad,23.0705,72.522729,OSM
Jaju Plastic Surgery Center,Health,Ahmedabad,23.042128,72.55927,OSM
Patel E.N.T Hospital,Health,Ahmedabad,23.047793,72.571206,OSM
Rosemaarry Womens Hospital,Health,Ahmedabad,23.031819,72.526009,OSM
Sainath Orhtopaedic Hospital,Health,Ahmedabad,23.059215,72.536038,OSM
HCG Multi Specialty Hospital,Health,Ahmedabad,23.028862,72.564295,OSM
Aalap Clinic and Surgical Nursing Home,Health,Ahmedabad,23.045074,72.571064,OSM
Sukhmani Hospital / Saviour Annexe Hospital,Health,Ahmedabad,23.036486,72.569639,OSM
Auro Ent Hospital,Health,Ahmedabad,23.057812,72.570146,OSM
"Sanjivani Eye Hospital and Phaco Centre, Ahmedabad",Health,Ahmedabad,23.045989,72.561569,OSM
"Sanjeevani Hospital, Ahmedabad",Health,Ahmedabad,23.059572,72.535645,OSM
Hcg Medi-Surge Hospitals Private Limited,Health,Ahmedabad,23.028881,72.564308,OSM
The Vitreoretina Clinic and Eye Hospital,Health,Ahmedabad,23.038902,72.516143,OSM
Jay Umiya Hospital,Health,Ahmedabad,23.072889,72.55908,OSM
Siddhi Heart and Medical Hospital,Health,Ahmedabad,23.0729,72.559169,OSM
"Ashish Orthopaedic Hospital, Ahmedabad",Health,Ahmedabad,23.036933,72.52731,OSM
Sanjivani Heart and Medical Hospital (Ahmedabad),Health,Ahmedabad,23.05782,72.570154,OSM
Raksha Hospital Pvt Ltd,Health,Ahmedabad,23.036039,72.517472,OSM
"Adarsh Hospital, Ahmedabad",Health,Ahmedabad,23.047685,72.566329,OSM
Dr. Suresh K. Bhanshali,Health,Ahmedabad,23.037669,72.565255,OSM
J.Chirag Surgical Hospital,Health,Ahmedabad,23.046312,72.562407,OSM
Shri Yogeshwar General Hospital,Health,Ahmedabad,23.081286,72.538058,OSM
Mahalaxmi Maternity Nursing Home and Sonography Center,Health,Ahmedabad,23.080423,72.535507,OSM
"Shaishav Children Hospital, Ahmedabad",Health,Ahmedabad,23.05925,72.53729,OSM
Bopal Eye Care Centre,Health,Ahmedabad,23.028834,72.477904,OSM
Devam Orthopaedic Hospital,Health,Ahmedabad,23.059024,72.537867,OSM
"Samved Orthopaedic Hospital, Ahmedabad",Health,Ahmedabad,23.040532,72.558198,OSM
Dr. Devendra Patel Nursing Home,Health,Ahmedabad,23.037748,72.562549,OSM
Cheers Interventional Pain Management Hospital,Health,Ahmedabad,23.040305,72.554312,OSM
Dr Yashvant Chhatbar,Health,Ahmedabad,23.11113,72.571964,OSM
Tirtham Surgical and Laparoscopic Centre,Health,Ahmedabad,23.063857,72.530445,OSM
Vedanta Institute Of Medical Sciences Hospital,Health,Ahmedabad,23.040215,72.559855,OSM
Lions Karnavati Shantaben Vishnubhai Patel Eye Hospital,Health,Ahmedabad,23.12249,72.504529,OSM
Devasya Superspeciality Kidney Institute and Research Centre,Health,Ahmedabad,23.026989,72.47736,OSM
Dr Pratap Desai Eye Clinic,Health,Ahmedabad,23.045286,72.561772,OSM
Netram Care Eye Hospital,Health,Ahmedabad,23.062087,72.530581,OSM
Dr.Saurabh Shah Orthopaedic Hospital,Health,Ahmedabad,23.066355,72.562922,OSM
Jigisha Nursing Home,Health,Ahmedabad,23.06577,72.566983,OSM
Vinayak Children Hospital-Ahmedabad,Health,Ahmedabad,23.080436,72.567974,OSM
Krishna Maternity Nursing Home,Health,Ahmedabad,23.028653,72.478058,OSM
"Netr-The Eye Care Clinic, Ahmedabad",Health,Ahmedabad,23.028025,72.526386,OSM
Sitababa Hospital,Health,Ahmedabad,23.062681,72.537785,OSM
Rangshree Clinic,Health,Ahmedabad,23.042938,72.557949,OSM
Dr J J Vora Memorial General Hospital,Health,Ahmedabad,23.040701,72.568957,OSM
Aastha Eye Care Centre,Health,Ahmedabad,23.069661,72.542869,OSM
Gayatri Childrens Hospital,Health,Ahmedabad,23.067159,72.562998,OSM
Chokshi Maternity Nursing Home and Sonography Clinic,Health,Ahmedabad,23.067744,72.544216,OSM
Kavit Urosurgical Hospital,Health,Ahmedabad,23.039635,72.565941,OSM
Auroma Ent Hospital,Health,Ahmedabad,23.059803,72.535795,OSM
Bhadra Clinic Hospital,Health,Ahmedabad,23.047306,72.558664,OSM
Mahavir Clinic & Nursing Home,Health,Ahmedabad,23.105918,72.569694,OSM
"Anand Eye Hospital,(Dr. Rohit Desai)",Health,Ahmedabad,23.051925,72.560481,OSM
Killol Children Hospital,Health,Ahmedabad,23.052028,72.564172,OSM
Amdawad Eye Laser Hospitals Pvt Ltd,Health,Ahmedabad,23.027216,72.545413,OSM
Hridaan Hospital & Pharmacy,Health,Ahmedabad,23.094347,72.546903,OSM
Shreeji ENT and Orthopaedic Hospital,Health,Ahmedabad,23.046427,72.534381,OSM
Dr. Shailesh Jain,Health,Ahmedabad,23.031238,72.527118,OSM
Life Care Hospital,Health,Ahmedabad,23.032409,72.459589,OSM
Tender Touch Children's Hospital,Health,Ahmedabad,23.032361,72.524742,OSM
Shivam Hospital,Health,Ahmedabad,23.03332,72.465897,OSM
Devi Hospital,Health,Ahmedabad,23.031015,72.525791,OSM
Dr. Manish Goyal,Health,Ahmedabad,23.04711,72.527537,OSM
Adarsh Hospital,Health,Ahmedabad,23.034111,72.465343,OSM
Satyam Hospital,Health,Ahmedabad,23.094012,72.546777,OSM
Brinda Women's Hospital,Health,Ahmedabad,23.040586,72.526451,OSM
Shri Gordhandas Charitable Hospital,Health,Ahmedabad,23.040905,72.526418,OSM
Arvind Clinic,Health,Ahmedabad,23.137604,72.44412,OSM
INDU MEDICARE,Health,Ahmedabad,23.045192,72.467527,OSM
Sukhmani hospital,Health,Ahmedabad,23.036498,72.569619,OSM
Sanjivani Eye Hospital,Health,Ahmedabad,23.046029,72.561531,OSM
Shreyas Dental Hospital,Health,Ahmedabad,23.048247,72.561768,OSM
GuruKrupa Hospital,Health,Ahmedabad,23.060468,72.535215,OSM
Aneri CHildren Hospital,Health,Ahmedabad,23.069467,72.543113,OSM
Rosemary Womens Hospital,Health,Ahmedabad,23.031865,72.525999,OSM
Akshay Heart and Medical Hospital,Health,Ahmedabad,23.031185,72.527143,OSM
Sangini Hospital,Health,Ahmedabad,23.025107,72.523301,OSM
Aneri CHildren Hospital,Health,Ahmedabad,23.06943,72.543126,OSM
Cornea Foundation Hospital,Health,Ahmedabad,23.046155,72.536403,OSM
KD Blossom,Health,Ahmedabad,23.135475,72.541562,OSM
Diva Women's Hospital,Health,Ahmedabad,23.049247,72.521985,OSM
"Dr Alka Makwana - Arista Skin, Hair and Laser Clinic",Health,Ahmedabad,23.092598,72.545922,OSM
ADORN Cosmetic Clinic,Health,Ahmedabad,23.02556,72.527325,OSM
Trisha Hospital,Health,Ahmedabad,23.073167,72.559474,OSM
Sanjivani Super Speciality Hospital,Health,Ahmedabad,23.040205,72.528256,OSM
Columbia Asia Hospital,Health,Ahmedabad,23.057588,72.512333,OSM
Dispensary,Health,Ahmedabad,23.029399,72.50194,OSM
Sal Hospital and Medical Institute,Health,Ahmedabad,23.049386,72.524347,OSM
Zydus Hospitals,Health,Ahmedabad,23.05795,72.51776,OSM
Infocus Diagnostics,Health,Ahmedabad,23.039366,72.562751,OSM
Deep Urosurgical Hospital,Health,Ahmedabad,23.040071,72.562664,OSM
"Nidhi Hospital, Ahmedabad",Health,Ahmedabad,23.040011,72.561526,OSM
Shaishav Children Hospital,Health,Ahmedabad,23.059146,72.537313,OSM
Lions Karnavati Shantaben Vishnubhai Patel Eye Hospital,Health,Ahmedabad,23.12236,72.504033,OSM
Dr. Parth Amin (ENT Surgeon) Shaleen Hospital,Health,Ahmedabad,23.075518,72.517799,OSM
Geeta Maternity Hospital,Health,Ahmedabad,23.083605,72.590121,OSM
Sabarmati Development Society Sanchalit Sheth Shri Pukhraj Raichand General Hospital,Health,Ahmedabad,23.082963,72.590696,OSM
GCS Medical College Hospital and Research Centre,Health,Ahmedabad,23.038927,72.610723,OSM
shilpa medical store,Health,Ahmedabad,23.047818,72.637166,OSM
Aryan's Villa💞,Health,Ahmedabad,23.088244,72.584299,OSM
"Kidny hospital , asarwa",Health,Ahmedabad,23.049413,72.607485,OSM
